base_year_month,day_of_week,age_range,sex,use_count
202109,금요일,70대,남성,12776
202109,금요일,70대,여성,9010
202109,목요일,19세 이하,남성,1752
202109,목요일,19세 이하,여성,1396
202109,목요일,20대,남성,39838
202109,목요일,20대,여성,34367
202109,목요일,30대,남성,61724
202109,목요일,30대,여성,40905
202109,목요일,40대,남성,71188
202109,목요일,40대,여성,42087
202109,목요일,50대,남성,62990
202109,목요일,50대,여성,36803
202109,목요일,60대,남성,31612
202109,목요일,60대,여성,19248
202109,목요일,70대,남성,11550
202109,목요일,70대,여성,7404
202109,수요일,19세 이하,남성,1818
202109,수요일,19세 이하,여성,1536
202109,수요일,20대,남성,38747
202109,수요일,20대,여성,34296
202109,수요일,30대,남성,58543
202109,수요일,30대,여성,40073
202109,수요일,40대,남성,66776
202109,수요일,40대,여성,41472
202109,수요일,50대,남성,61558
202109,수요일,50대,여성,37860
202109,수요일,60대,남성,32798
202109,수요일,60대,여성,20908
202109,수요일,70대,남성,12468
202109,수요일,70대,여성,8500
202109,월요일,19세 이하,남성,1439
202109,월요일,19세 이하,여성,1204
202109,월요일,20대,남성,30539
202109,월요일,20대,여성,27359
202109,월요일,30대,남성,46596
202109,월요일,30대,여성,31843
202109,월요일,40대,남성,51525
202109,월요일,40대,여성,31089
202109,월요일,50대,남성,45879
202109,월요일,50대,여성,27900
202109,월요일,60대,남성,24426
202109,월요일,60대,여성,15159
202109,월요일,70대,남성,8769
202109,월요일,70대,여성,5808
202109,일요일,19세 이하,남성,1899
202109,일요일,19세 이하,여성,1550
202109,일요일,20대,남성,43872
202109,일요일,20대,여성,39179
202109,일요일,30대,남성,68509
202109,일요일,30대,여성,47963
202109,일요일,40대,남성,81756
202109,일요일,40대,여성,49271
202109,일요일,50대,남성,72990
202109,일요일,50대,여성,43715
202109,일요일,60대,남성,36111
202109,일요일,60대,여성,22993
202109,일요일,70대,남성,12371
202109,일요일,70대,여성,9486
202109,토요일,19세 이하,남성,2236
202109,토요일,19세 이하,여성,1870
202109,토요일,20대,남성,45527
202109,토요일,20대,여성,40632
202109,토요일,30대,남성,72342
202109,토요일,30대,여성,50086
202109,토요일,40대,남성,87015
202109,토요일,40대,여성,53617
202109,토요일,50대,남성,76682
202109,토요일,50대,여성,45449
202109,토요일,60대,남성,37078
202109,토요일,60대,여성,23438
202109,토요일,70대,남성,13622
202109,토요일,70대,여성,9739
202109,화요일,19세 이하,남성,1419
202109,화요일,19세 이하,여성,1154
202109,화요일,20대,남성,30016
202109,화요일,20대,여성,26381
202109,화요일,30대,남성,45278
202109,화요일,30대,여성,30597
202109,화요일,40대,남성,50333
202109,화요일,40대,여성,30305
202109,화요일,50대,남성,45871
202109,화요일,50대,여성,27765
202109,화요일,60대,남성,23996
202109,화요일,60대,여성,15023
202109,화요일,70대,남성,8522
202109,화요일,70대,여성,5732
202110,공휴일,19세 이하,남성,1222
202110,공휴일,19세 이하,여성,1012
202110,공휴일,20대,남성,21412
202110,공휴일,20대,여성,20487
202110,공휴일,30대,남성,37870
202110,공휴일,30대,여성,27328
202110,공휴일,40대,남성,45342
202110,공휴일,40대,여성,28450
202110,공휴일,50대,남성,38807
202110,공휴일,50대,여성,23281
202110,공휴일,60대,남성,18218
202110,공휴일,60대,여성,10716
202110,공휴일,70대,남성,5687
202110,공휴일,70대,여성,3952
202110,금요일,19세 이하,남성,2944
202110,금요일,19세 이하,여성,2529
202110,금요일,20대,남성,51129
202110,금요일,20대,여성,46920
202110,금요일,30대,남성,81857
202110,금요일,30대,여성,59209
202110,금요일,40대,남성,96657
202110,금요일,40대,여성,61916
202110,금요일,50대,남성,87514
202110,금요일,50대,여성,55271
202110,금요일,60대,남성,45825
202110,금요일,60대,여성,28676
202110,금요일,70대,남성,15907
202110,금요일,70대,여성,10490
202110,목요일,19세 이하,남성,2484
202110,목요일,19세 이하,여성,1966
202110,목요일,20대,남성,43030
202110,목요일,20대,여성,39405
202110,목요일,30대,남성,67187
202110,목요일,30대,여성,47931
202110,목요일,40대,남성,76167
202110,목요일,40대,여성,49370
202110,목요일,50대,남성,69466
202110,목요일,50대,여성,45592
202110,목요일,60대,남성,37411
202110,목요일,60대,여성,24144
202110,목요일,70대,남성,13090
202110,목요일,70대,여성,8630
202110,수요일,19세 이하,남성,2338
202110,수요일,19세 이하,여성,1976
202110,수요일,20대,남성,42411
202110,수요일,20대,여성,39272
202110,수요일,30대,남성,65886
202110,수요일,30대,여성,47253
202110,수요일,40대,남성,73791
202110,수요일,40대,여성,48643
202110,수요일,50대,남성,67754
202110,수요일,50대,여성,45993
202110,수요일,60대,남성,36863
202110,수요일,60대,여성,24675
202110,수요일,70대,남성,13352
202110,수요일,70대,여성,8455
202110,월요일,19세 이하,남성,2258
202110,월요일,19세 이하,여성,1797
202110,월요일,20대,남성,40348
202110,월요일,20대,여성,39849
202110,월요일,30대,남성,68424
202110,월요일,30대,여성,50635
202110,월요일,40대,남성,77033
202110,월요일,40대,여성,51184
202110,월요일,50대,남성,69391
202110,월요일,50대,여성,45817
202110,월요일,60대,남성,36355
202110,월요일,60대,여성,23037
202110,월요일,70대,남성,12548
202110,월요일,70대,여성,8307
202110,일요일,19세 이하,남성,1517
202110,일요일,19세 이하,여성,1274
202110,일요일,20대,남성,29269
202110,일요일,20대,여성,29293
202110,일요일,30대,남성,50868
202110,일요일,30대,여성,38091
202110,일요일,40대,남성,60179
202110,일요일,40대,여성,40176
202110,일요일,50대,남성,54088
202110,일요일,50대,여성,34587
202110,일요일,60대,남성,26549
202110,일요일,60대,여성,16205
202110,일요일,70대,남성,7920
202110,일요일,70대,여성,5187
202110,토요일,19세 이하,남성,1975
202110,토요일,19세 이하,여성,1633
202110,토요일,20대,남성,38304
202110,토요일,20대,여성,36040
202110,토요일,30대,남성,63974
202110,토요일,30대,여성,47271
202110,토요일,40대,남성,77950
202110,토요일,40대,여성,52069
202110,토요일,50대,남성,70173
202110,토요일,50대,여성,44737
202110,토요일,60대,남성,34940
202110,토요일,60대,여성,21346
202110,토요일,70대,남성,10934
202110,토요일,70대,여성,7303
202110,화요일,19세 이하,남성,2381
202110,화요일,19세 이하,여성,1887
202110,화요일,20대,남성,42177
202110,화요일,20대,여성,39241
202110,화요일,30대,남성,66686
202110,화요일,30대,여성,48191
202110,화요일,40대,남성,73632
202110,화요일,40대,여성,47891
202110,화요일,50대,남성,67243
202110,화요일,50대,여성,45209
202110,화요일,60대,남성,36341
202110,화요일,60대,여성,23805
202110,화요일,70대,남성,12935
202110,화요일,70대,여성,8524
202111,금요일,19세 이하,남성,2340
202111,금요일,19세 이하,여성,1898
202111,금요일,20대,남성,40582
202111,금요일,20대,여성,37990
202111,금요일,30대,남성,64333
202111,금요일,30대,여성,46859
202111,금요일,40대,남성,78402
202111,금요일,40대,여성,50955
202111,금요일,50대,남성,72576
202111,금요일,50대,여성,45870
202111,금요일,60대,남성,37413
202111,금요일,60대,여성,22910
202111,금요일,70대,남성,12135
202111,금요일,70대,여성,7572
202111,목요일,19세 이하,남성,2319
202111,목요일,19세 이하,여성,2004
202111,목요일,20대,남성,40948
202111,목요일,20대,여성,37715
202111,목요일,30대,남성,62689
202111,목요일,30대,여성,45287
202111,목요일,40대,남성,74453
202111,목요일,40대,여성,49496
202111,목요일,50대,남성,69699
202111,목요일,50대,여성,44568
202111,목요일,60대,남성,36598
202111,목요일,60대,여성,23631
202111,목요일,70대,남성,12537
202111,목요일,70대,여성,8087
202111,수요일,19세 이하,남성,2260
202111,수요일,19세 이하,여성,1971
202111,수요일,20대,남성,40592
202111,수요일,20대,여성,36354
202111,수요일,30대,남성,60429
202111,수요일,30대,여성,43401
202111,수요일,40대,남성,71562
202111,수요일,40대,여성,47989
202111,수요일,50대,남성,68365
202111,수요일,50대,여성,44804
202111,수요일,60대,남성,36238
202111,수요일,60대,여성,24050
202111,수요일,70대,남성,12330
202111,수요일,70대,여성,8001
202111,월요일,19세 이하,남성,2610
202111,월요일,19세 이하,여성,1977
202111,월요일,20대,남성,45651
202111,월요일,20대,여성,43119
202111,월요일,30대,남성,71612
202111,월요일,30대,여성,52888
202111,월요일,40대,남성,82865
202111,월요일,40대,여성,56899
202111,월요일,50대,남성,80632
202111,월요일,50대,여성,52991
202111,월요일,60대,남성,42248
202111,월요일,60대,여성,27368
202111,월요일,70대,남성,14584
202111,월요일,70대,여성,9316
202111,일요일,19세 이하,남성,2091
202111,일요일,19세 이하,여성,1749
202111,일요일,20대,남성,39680
202111,일요일,20대,여성,37288
202111,일요일,30대,남성,63483
202111,일요일,30대,여성,47359
202111,일요일,40대,남성,76641
202111,일요일,40대,여성,52364
202111,일요일,50대,남성,73132
202111,일요일,50대,여성,46256
202111,일요일,60대,남성,35453
202111,일요일,60대,여성,21102
202111,일요일,70대,남성,10704
202111,일요일,70대,여성,6553
202111,토요일,19세 이하,남성,2215
202111,토요일,19세 이하,여성,1840
202111,토요일,20대,남성,40606
202111,토요일,20대,여성,39247
202111,토요일,30대,남성,66137
202111,토요일,30대,여성,49045
202111,토요일,40대,남성,82839
202111,토요일,40대,여성,56574
202111,토요일,50대,남성,77528
202111,토요일,50대,여성,48347
202111,토요일,60대,남성,36789
202111,토요일,60대,여성,22346
202111,토요일,70대,남성,11511
202111,토요일,70대,여성,7451
202111,화요일,19세 이하,남성,2295
202111,화요일,19세 이하,여성,1741
202111,화요일,20대,남성,39178
202111,화요일,20대,여성,36023
202111,화요일,30대,남성,59830
202111,화요일,30대,여성,42703
202111,화요일,40대,남성,69765
202111,화요일,40대,여성,47079
202111,화요일,50대,남성,66860
202111,화요일,50대,여성,44610
202111,화요일,60대,남성,36055
202111,화요일,60대,여성,23505
202111,화요일,70대,남성,12464
202111,화요일,70대,여성,7749
202112,공휴일,19세 이하,남성,591
202112,공휴일,19세 이하,여성,543
202112,공휴일,20대,남성,10765
202112,공휴일,20대,여성,9221
202112,공휴일,30대,남성,15148
202112,공휴일,30대,여성,9725
202112,공휴일,40대,남성,17771
202112,공휴일,40대,여성,10899
202112,공휴일,50대,남성,17129
202112,공휴일,50대,여성,9118
202112,공휴일,60대,남성,7555
202112,공휴일,60대,여성,4101
202112,공휴일,70대,남성,2262
202112,공휴일,70대,여성,1402
202112,금요일,19세 이하,남성,2426
202112,금요일,19세 이하,여성,2080
202112,금요일,20대,남성,39485
202112,금요일,20대,여성,34091
202112,금요일,30대,남성,58745
202112,금요일,30대,여성,39894
202112,금요일,40대,남성,72057
202112,금요일,40대,여성,46527
202112,금요일,50대,남성,69366
202112,금요일,50대,여성,40996
202112,금요일,60대,남성,33736
202112,금요일,60대,여성,19975
202112,금요일,70대,남성,11325
202112,금요일,70대,여성,6813
202112,목요일,19세 이하,남성,2884
202112,목요일,19세 이하,여성,2427
202112,목요일,20대,남성,46968
202112,목요일,20대,여성,41720
202112,목요일,30대,남성,66820
202112,목요일,30대,여성,46023
202112,목요일,40대,남성,81043
202112,목요일,40대,여성,53391
202112,목요일,50대,남성,79283
202112,목요일,50대,여성,48523
202112,목요일,60대,남성,39614
202112,목요일,60대,여성,24548
202112,목요일,70대,남성,14239
202112,목요일,70대,여성,8440
202112,수요일,19세 이하,남성,3220
202112,수요일,19세 이하,여성,2699
202112,수요일,20대,남성,49474
202112,수요일,20대,여성,44118
202112,수요일,30대,남성,68144
202112,수요일,30대,여성,46553
202112,수요일,40대,남성,82459
202112,수요일,40대,여성,55099
202112,수요일,50대,남성,81407
202112,수요일,50대,여성,50656
202112,수요일,60대,남성,40705
202112,수요일,60대,여성,25562
202112,수요일,70대,남성,14589
202112,수요일,70대,여성,8806
202112,월요일,19세 이하,남성,2467
202112,월요일,19세 이하,여성,1980
202112,월요일,20대,남성,38926
202112,월요일,20대,여성,35060
202112,월요일,30대,남성,54876
202112,월요일,30대,여성,37917
202112,월요일,40대,남성,65106
202112,월요일,40대,여성,43338
202112,월요일,50대,남성,63485
202112,월요일,50대,여성,39980
202112,월요일,60대,남성,31348
202112,월요일,60대,여성,19368
202112,월요일,70대,남성,11159
202112,월요일,70대,여성,6887
202112,일요일,19세 이하,남성,2112
202112,일요일,19세 이하,여성,1784
202112,일요일,20대,남성,37822
202112,일요일,20대,여성,33101
202112,일요일,30대,남성,56250
202112,일요일,30대,여성,38298
202112,일요일,40대,남성,68329
202112,일요일,40대,여성,43881
202112,일요일,50대,남성,65708
202112,일요일,50대,여성,38866
202112,일요일,60대,남성,30156
202112,일요일,60대,여성,17326
202112,일요일,70대,남성,8903
202112,일요일,70대,여성,5481
202112,토요일,19세 이하,남성,1780
202112,토요일,19세 이하,여성,1394
202112,토요일,20대,남성,29305
202112,토요일,20대,여성,26376
202112,토요일,30대,남성,45401
202112,토요일,30대,여성,31408
202112,토요일,40대,남성,56399
202112,토요일,40대,여성,37732
202112,토요일,50대,남성,54545
202112,토요일,50대,여성,33049
202112,토요일,60대,남성,25059
202112,토요일,60대,여성,14792
202112,토요일,70대,남성,7847
202112,토요일,70대,여성,5022
202112,화요일,19세 이하,남성,2580
202112,화요일,19세 이하,여성,2029
202112,화요일,20대,남성,39645
202112,화요일,20대,여성,35995
202112,화요일,30대,남성,54820
202112,화요일,30대,여성,37978
202112,화요일,40대,남성,65696
202112,화요일,40대,여성,43994
202112,화요일,50대,남성,64321
202112,화요일,50대,여성,40753
202112,화요일,60대,남성,31806
202112,화요일,60대,여성,19970
202112,화요일,70대,남성,11524
202112,화요일,70대,여성,6885
202201,공휴일,19세 이하,남성,296
202201,공휴일,19세 이하,여성,275
202201,공휴일,20대,남성,8627
202201,공휴일,20대,여성,7977
202201,공휴일,30대,남성,14772
202201,공휴일,30대,여성,10253
202201,공휴일,40대,남성,18926
202201,공휴일,40대,여성,12438
202201,공휴일,50대,남성,18976
202201,공휴일,50대,여성,10482
202201,공휴일,60대,남성,8238
202201,공휴일,60대,여성,4715
202201,공휴일,70대,남성,2275
202201,공휴일,70대,여성,1556
202201,금요일,19세 이하,남성,1592
202201,금요일,19세 이하,여성,1410
202201,금요일,20대,남성,33881
202201,금요일,20대,여성,30334
202201,금요일,30대,남성,48713
202201,금요일,30대,여성,36405
202201,금요일,40대,남성,69355
202201,금요일,40대,여성,48485
202201,금요일,50대,남성,71060
202201,금요일,50대,여성,44531
202201,금요일,60대,남성,34679
202201,금요일,60대,여성,21526
202201,금요일,70대,남성,12311
202201,금요일,70대,여성,7620
202201,목요일,19세 이하,남성,1604
202201,목요일,19세 이하,여성,1590
202201,목요일,20대,남성,37257
202201,목요일,20대,여성,34593
202201,목요일,30대,남성,47808
202201,목요일,30대,여성,36628
202201,목요일,40대,남성,67897
202201,목요일,40대,여성,48456
202201,목요일,50대,남성,70447
202201,목요일,50대,여성,45415
202201,목요일,60대,남성,35141
202201,목요일,60대,여성,22083
202201,목요일,70대,남성,12104
202201,목요일,70대,여성,7483
202201,수요일,19세 이하,남성,1760
202201,수요일,19세 이하,여성,1553
202201,수요일,20대,남성,37483
202201,수요일,20대,여성,36195
202201,수요일,30대,남성,47374
202201,수요일,30대,여성,34740
202201,수요일,40대,남성,65379
202201,수요일,40대,여성,46586
202201,수요일,50대,남성,68481
202201,수요일,50대,여성,44944
202201,수요일,60대,남성,34015
202201,수요일,60대,여성,21930
202201,수요일,70대,남성,11719
202201,수요일,70대,여성,7311
202201,월요일,19세 이하,남성,1753
202201,월요일,19세 이하,여성,1418
202201,월요일,20대,남성,34946
202201,월요일,20대,여성,33062
202201,월요일,30대,남성,48543
202201,월요일,30대,여성,36972
202201,월요일,40대,남성,67049
202201,월요일,40대,여성,47578
202201,월요일,50대,남성,68780
202201,월요일,50대,여성,44699
202201,월요일,60대,남성,34060
202201,월요일,60대,여성,21287
202201,월요일,70대,남성,12020
202201,월요일,70대,여성,7389
202201,일요일,19세 이하,남성,1633
202201,일요일,19세 이하,여성,1540
202201,일요일,20대,남성,39636
202201,일요일,20대,여성,36177
202201,일요일,30대,남성,63058
202201,일요일,30대,여성,46283
202201,일요일,40대,남성,86944
202201,일요일,40대,여성,59671
202201,일요일,50대,남성,90049
202201,일요일,50대,여성,55097
202201,일요일,60대,남성,43097
202201,일요일,60대,여성,26067
202201,일요일,70대,남성,13572
202201,일요일,70대,여성,8827
202201,토요일,19세 이하,남성,1427
202201,토요일,19세 이하,여성,1449
202201,토요일,20대,남성,32193
202201,토요일,20대,여성,29991
202201,토요일,30대,남성,51279
202201,토요일,30대,여성,38198
202201,토요일,40대,남성,73816
202201,토요일,40대,여성,51309
202201,토요일,50대,남성,75348
202201,토요일,50대,여성,45695
202201,토요일,60대,남성,35262
202201,토요일,60대,여성,21230
202201,토요일,70대,남성,11799
202201,토요일,70대,여성,7619
202201,화요일,19세 이하,남성,1669
202201,화요일,19세 이하,여성,1528
202201,화요일,20대,남성,36655
202201,화요일,20대,여성,35626
202201,화요일,30대,남성,46831
202201,화요일,30대,여성,35472
202201,화요일,40대,남성,64507
202201,화요일,40대,여성,46604
202201,화요일,50대,남성,67896
202201,화요일,50대,여성,44726
202201,화요일,60대,남성,34613
202201,화요일,60대,여성,21636
202201,화요일,70대,남성,11694
202201,화요일,70대,여성,7118
202202,공휴일,19세 이하,남성,477
202202,공휴일,19세 이하,여성,483
202202,공휴일,20대,남성,14003
202202,공휴일,20대,여성,11815
202202,공휴일,30대,남성,23327
202202,공휴일,30대,여성,15861
202202,공휴일,40대,남성,30792
202202,공휴일,40대,여성,19186
202202,공휴일,50대,남성,28506
202202,공휴일,50대,여성,16427
202202,공휴일,60대,남성,12732
202202,공휴일,60대,여성,6581
202202,공휴일,70대,남성,3054
202202,공휴일,70대,여성,1732
202202,금요일,19세 이하,남성,1462
202202,금요일,19세 이하,여성,1536
202202,금요일,20대,남성,33781
202202,금요일,20대,여성,31596
202202,금요일,30대,남성,48459
202202,금요일,30대,여성,34721
202202,금요일,40대,남성,67633
202202,금요일,40대,여성,46093
202202,금요일,50대,남성,67639
202202,금요일,50대,여성,41722
202202,금요일,60대,남성,33387
202202,금요일,60대,여성,20317
202202,금요일,70대,남성,11326
202202,금요일,70대,여성,6784
202202,목요일,19세 이하,남성,1604
202202,목요일,19세 이하,여성,1581
202202,목요일,20대,남성,37873
202202,목요일,20대,여성,35591
202202,목요일,30대,남성,48055
202202,목요일,30대,여성,33924
202202,목요일,40대,남성,65658
202202,목요일,40대,여성,45133
202202,목요일,50대,남성,66993
202202,목요일,50대,여성,41613
202202,목요일,60대,남성,32707
202202,목요일,60대,여성,20277
202202,목요일,70대,남성,11008
202202,목요일,70대,여성,6700
202202,수요일,19세 이하,남성,1154
202202,수요일,19세 이하,여성,1268
202202,수요일,20대,남성,30191
202202,수요일,20대,여성,29640
202202,수요일,30대,남성,34471
202202,수요일,30대,여성,24822
202202,수요일,40대,남성,47294
202202,수요일,40대,여성,33458
202202,수요일,50대,남성,49404
202202,수요일,50대,여성,31792
202202,수요일,60대,남성,24914
202202,수요일,60대,여성,15717
202202,수요일,70대,남성,8272
202202,수요일,70대,여성,5142
202202,월요일,19세 이하,남성,1271
202202,월요일,19세 이하,여성,1310
202202,월요일,20대,남성,27413
202202,월요일,20대,여성,26610
202202,월요일,30대,남성,35468
202202,월요일,30대,여성,26191
202202,월요일,40대,남성,48031
202202,월요일,40대,여성,34710
202202,월요일,50대,남성,49327
202202,월요일,50대,여성,31544
202202,월요일,60대,남성,24617
202202,월요일,60대,여성,15633
202202,월요일,70대,남성,8855
202202,월요일,70대,여성,5433
202202,일요일,19세 이하,남성,1308
202202,일요일,19세 이하,여성,1376
202202,일요일,20대,남성,31732
202202,일요일,20대,여성,29570
202202,일요일,30대,남성,48171
202202,일요일,30대,여성,34815
202202,일요일,40대,남성,65629
202202,일요일,40대,여성,44489
202202,일요일,50대,남성,65868
202202,일요일,50대,여성,39794
202202,일요일,60대,남성,30760
202202,일요일,60대,여성,17855
202202,일요일,70대,남성,9423
202202,일요일,70대,여성,5666
202202,토요일,19세 이하,남성,1416
202202,토요일,19세 이하,여성,1369
202202,토요일,20대,남성,32535
202202,토요일,20대,여성,30264
202202,토요일,30대,남성,50218
202202,토요일,30대,여성,36438
202202,토요일,40대,남성,70586
202202,토요일,40대,여성,47797
202202,토요일,50대,남성,70633
202202,토요일,50대,여성,42442
202202,토요일,60대,남성,32670
202202,토요일,60대,여성,18975
202202,토요일,70대,남성,10385
202202,토요일,70대,여성,6265
202202,화요일,19세 이하,남성,1229
202202,화요일,19세 이하,여성,1271
202202,화요일,20대,남성,29141
202202,화요일,20대,여성,28646
202202,화요일,30대,남성,34764
202202,화요일,30대,여성,25652
202202,화요일,40대,남성,47456
202202,화요일,40대,여성,33684
202202,화요일,50대,남성,48732
202202,화요일,50대,여성,32150
202202,화요일,60대,남성,24891
202202,화요일,60대,여성,15771
202202,화요일,70대,남성,8593
202202,화요일,70대,여성,5274
202203,공휴일,19세 이하,남성,652
202203,공휴일,19세 이하,여성,601
202203,공휴일,20대,남성,15898
202203,공휴일,20대,여성,15254
202203,공휴일,30대,남성,27261
202203,공휴일,30대,여성,20005
202203,공휴일,40대,남성,32683
202203,공휴일,40대,여성,21376
202203,공휴일,50대,남성,33629
202203,공휴일,50대,여성,21264
202203,공휴일,60대,남성,17282
202203,공휴일,60대,여성,10273
202203,공휴일,70대,남성,5488
202203,공휴일,70대,여성,3412
202203,금요일,19세 이하,남성,1648
202203,금요일,19세 이하,여성,1658
202203,금요일,20대,남성,31782
202203,금요일,20대,여성,28574
202203,금요일,30대,남성,54843
202203,금요일,30대,여성,38035
202203,금요일,40대,남성,65192
202203,금요일,40대,여성,41418
202203,금요일,50대,남성,67609
202203,금요일,50대,여성,42264
202203,금요일,60대,남성,36168
202203,금요일,60대,여성,21562
202203,금요일,70대,남성,12002
202203,금요일,70대,여성,7143
202203,목요일,19세 이하,남성,1645
202203,목요일,19세 이하,여성,1588
202203,목요일,20대,남성,31534
202203,목요일,20대,여성,29479
202203,목요일,30대,남성,51834
202203,목요일,30대,여성,36770
202203,목요일,40대,남성,60966
202203,목요일,40대,여성,39924
202203,목요일,50대,남성,64525
202203,목요일,50대,여성,41240
202203,목요일,60대,남성,35138
202203,목요일,60대,여성,21868
202203,목요일,70대,남성,11927
202203,목요일,70대,여성,7318
202203,수요일,19세 이하,남성,1608
202203,수요일,19세 이하,여성,1677
202203,수요일,20대,남성,29688
202203,수요일,20대,여성,28235
202203,수요일,30대,남성,49001
202203,수요일,30대,여성,35261
202203,수요일,40대,남성,58796
202203,수요일,40대,여성,39249
202203,수요일,50대,남성,62284
202203,수요일,50대,여성,42314
202203,수요일,60대,남성,35578
202203,수요일,60대,여성,22864
202203,수요일,70대,남성,12152
202203,수요일,70대,여성,7796
202203,월요일,19세 이하,남성,1720
202203,월요일,19세 이하,여성,1603
202203,월요일,20대,남성,31425
202203,월요일,20대,여성,29124
202203,월요일,30대,남성,53267
202203,월요일,30대,여성,37431
202203,월요일,40대,남성,61963
202203,월요일,40대,여성,40321
202203,월요일,50대,남성,63957
202203,월요일,50대,여성,42691
202203,월요일,60대,남성,35245
202203,월요일,60대,여성,22727
202203,월요일,70대,남성,12187
202203,월요일,70대,여성,7855
202203,일요일,19세 이하,남성,1360
202203,일요일,19세 이하,여성,1358
202203,일요일,20대,남성,31456
202203,일요일,20대,여성,28787
202203,일요일,30대,남성,56090
202203,일요일,30대,여성,39363
202203,일요일,40대,남성,66033
202203,일요일,40대,여성,41775
202203,일요일,50대,남성,68511
202203,일요일,50대,여성,43285
202203,일요일,60대,남성,35419
202203,일요일,60대,여성,19958
202203,일요일,70대,남성,10522
202203,일요일,70대,여성,6401
202203,토요일,19세 이하,남성,1491
202203,토요일,19세 이하,여성,1513
202203,토요일,20대,남성,32833
202203,토요일,20대,여성,30606
202203,토요일,30대,남성,58511
202203,토요일,30대,여성,41664
202203,토요일,40대,남성,70048
202203,토요일,40대,여성,45294
202203,토요일,50대,남성,72559
202203,토요일,50대,여성,45253
202203,토요일,60대,남성,37017
202203,토요일,60대,여성,20924
202203,토요일,70대,남성,11286
202203,토요일,70대,여성,6648
202203,화요일,19세 이하,남성,1749
202203,화요일,19세 이하,여성,1746
202203,화요일,20대,남성,32376
202203,화요일,20대,여성,30242
202203,화요일,30대,남성,53058
202203,화요일,30대,여성,38080
202203,화요일,40대,남성,63182
202203,화요일,40대,여성,41583
202203,화요일,50대,남성,64959
202203,화요일,50대,여성,43788
202203,화요일,60대,남성,36300
202203,화요일,60대,여성,23390
202203,화요일,70대,남성,12593
202203,화요일,70대,여성,7878
202204,금요일,19세 이하,남성,2651
202204,금요일,19세 이하,여성,2616
202204,금요일,20대,남성,41748
202204,금요일,20대,여성,40119
202204,금요일,30대,남성,76159
202204,금요일,30대,여성,58321
202204,금요일,40대,남성,95273
202204,금요일,40대,여성,64991
202204,금요일,50대,남성,93549
202204,금요일,50대,여성,63310
202204,금요일,60대,남성,52422
202204,금요일,60대,여성,33937
202204,금요일,70대,남성,17311
202204,금요일,70대,여성,11204
202204,목요일,19세 이하,남성,2192
202204,목요일,19세 이하,여성,2021
202204,목요일,20대,남성,34801
202204,목요일,20대,여성,33261
202204,목요일,30대,남성,60371
202204,목요일,30대,여성,45954
202204,목요일,40대,남성,73591
202204,목요일,40대,여성,50655
202204,목요일,50대,남성,72527
202204,목요일,50대,여성,50700
202204,목요일,60대,남성,41475
202204,목요일,60대,여성,28560
202204,목요일,70대,남성,14103
202204,목요일,70대,여성,9220
202204,수요일,19세 이하,남성,2174
202204,수요일,19세 이하,여성,2029
202204,수요일,20대,남성,35381
202204,수요일,20대,여성,32696
202204,수요일,30대,남성,59828
202204,수요일,30대,여성,44692
202204,수요일,40대,남성,73738
202204,수요일,40대,여성,51390
202204,수요일,50대,남성,73627
202204,수요일,50대,여성,52112
202204,수요일,60대,남성,42913
202204,수요일,60대,여성,29740
202204,수요일,70대,남성,14736
202204,수요일,70대,여성,9736
202204,월요일,19세 이하,남성,2236
202204,월요일,19세 이하,여성,2015
202204,월요일,20대,남성,33669
202204,월요일,20대,여성,32671
202204,월요일,30대,남성,61576
202204,월요일,30대,여성,46638
202204,월요일,40대,남성,73667
202204,월요일,40대,여성,50564
202204,월요일,50대,남성,73203
202204,월요일,50대,여성,51425
202204,월요일,60대,남성,41641
202204,월요일,60대,여성,28536
202204,월요일,70대,남성,14388
202204,월요일,70대,여성,9058
202204,일요일,19세 이하,남성,2048
202204,일요일,19세 이하,여성,2065
202204,일요일,20대,남성,33784
202204,일요일,20대,여성,33434
202204,일요일,30대,남성,65914
202204,일요일,30대,여성,50969
202204,일요일,40대,남성,81680
202204,일요일,40대,여성,56186
202204,일요일,50대,남성,80555
202204,일요일,50대,여성,54042
202204,일요일,60대,남성,42547
202204,일요일,60대,여성,26607
202204,일요일,70대,남성,12575
202204,일요일,70대,여성,7721
202204,토요일,19세 이하,남성,2096
202204,토요일,19세 이하,여성,2275
202204,토요일,20대,남성,35077
202204,토요일,20대,여성,34578
202204,토요일,30대,남성,67932
202204,토요일,30대,여성,52389
202204,토요일,40대,남성,85108
202204,토요일,40대,여성,59217
202204,토요일,50대,남성,83685
202204,토요일,50대,여성,55801
202204,토요일,60대,남성,43089
202204,토요일,60대,여성,27204
202204,토요일,70대,남성,13306
202204,토요일,70대,여성,8240
202204,화요일,19세 이하,남성,2137
202204,화요일,19세 이하,여성,2009
202204,화요일,20대,남성,34156
202204,화요일,20대,여성,32420
202204,화요일,30대,남성,58614
202204,화요일,30대,여성,44063
202204,화요일,40대,남성,71301
202204,화요일,40대,여성,49051
202204,화요일,50대,남성,71212
202204,화요일,50대,여성,50636
202204,화요일,60대,남성,41069
202204,화요일,60대,여성,28764
202204,화요일,70대,남성,13857
202204,화요일,70대,여성,8976
202205,공휴일,19세 이하,남성,927
202205,공휴일,19세 이하,여성,1099
202205,공휴일,20대,남성,16596
202205,공휴일,20대,여성,15886
