base_year,base_quarter,biz_name,sex,age_range,use_amount_by_million
2019,3분기,차량용 주유소 운영업,여성,70대 이상,11900
2019,3분기,차량용 주유소 운영업,남성,70대 이상,51500
2019,3분기,차량용 주유소 운영업,여성,70대 이상,10400
2019,4분기,차량용 주유소 운영업,남성,70대 이상,54600
2019,4분기,차량용 주유소 운영업,여성,70대 이상,12000
2019,4분기,차량용 주유소 운영업,남성,70대 이상,82500
2019,4분기,차량용 주유소 운영업,여성,70대 이상,15600
2019,4분기,차량용 주유소 운영업,남성,70대 이상,84500
2019,4분기,차량용 주유소 운영업,여성,70대 이상,17000
2020,1분기,차량용 주유소 운영업,남성,70대 이상,65800
2020,1분기,차량용 주유소 운영업,여성,70대 이상,16200
2020,1분기,차량용 주유소 운영업,남성,70대 이상,63400
2020,1분기,차량용 주유소 운영업,여성,70대 이상,13700
2020,1분기,차량용 주유소 운영업,남성,70대 이상,69800
2020,1분기,차량용 주유소 운영업,여성,70대 이상,13800
2020,2분기,차량용 주유소 운영업,남성,70대 이상,64900
2020,2분기,차량용 주유소 운영업,여성,70대 이상,13000
2020,2분기,차량용 주유소 운영업,남성,70대 이상,56100
2020,2분기,차량용 주유소 운영업,여성,70대 이상,11900
2020,2분기,차량용 주유소 운영업,남성,70대 이상,42700
2020,2분기,차량용 주유소 운영업,여성,70대 이상,9200
2020,3분기,차량용 주유소 운영업,남성,70대 이상,39300
2020,3분기,차량용 주유소 운영업,여성,70대 이상,8300
2020,3분기,차량용 주유소 운영업,남성,70대 이상,42400
2020,3분기,차량용 주유소 운영업,여성,70대 이상,8800
2020,3분기,차량용 주유소 운영업,남성,70대 이상,41000
2020,3분기,차량용 주유소 운영업,여성,70대 이상,8500
2020,4분기,차량용 주유소 운영업,남성,70대 이상,43800
2020,4분기,차량용 주유소 운영업,여성,70대 이상,9500
2020,4분기,차량용 주유소 운영업,남성,70대 이상,46800
2020,4분기,차량용 주유소 운영업,여성,70대 이상,10300
2020,4분기,차량용 주유소 운영업,남성,70대 이상,69900
2020,4분기,차량용 주유소 운영업,여성,70대 이상,14700
2021,1분기,차량용 주유소 운영업,남성,70대 이상,68500
2021,1분기,차량용 주유소 운영업,여성,70대 이상,16100
2021,1분기,차량용 주유소 운영업,남성,70대 이상,63700
2021,1분기,차량용 주유소 운영업,여성,70대 이상,14400
2021,1분기,차량용 주유소 운영업,남성,70대 이상,70400
2021,1분기,차량용 주유소 운영업,여성,70대 이상,16300
2021,2분기,차량용 주유소 운영업,남성,70대 이상,64600
2021,2분기,차량용 주유소 운영업,여성,70대 이상,14700
2021,2분기,차량용 주유소 운영업,남성,70대 이상,51600
2021,2분기,차량용 주유소 운영업,여성,70대 이상,11500
2021,2분기,차량용 주유소 운영업,남성,70대 이상,47900
2021,2분기,차량용 주유소 운영업,여성,70대 이상,10900
2021,3분기,차량용 주유소 운영업,남성,70대 이상,52900
2021,3분기,차량용 주유소 운영업,여성,70대 이상,12600
2021,3분기,차량용 주유소 운영업,남성,70대 이상,50700
2021,3분기,차량용 주유소 운영업,여성,70대 이상,11500
2021,3분기,차량용 주유소 운영업,남성,70대 이상,53400
2021,3분기,차량용 주유소 운영업,여성,70대 이상,14500
2021,4분기,차량용 주유소 운영업,남성,70대 이상,69600
2021,4분기,차량용 주유소 운영업,여성,70대 이상,19100
2021,4분기,차량용 주유소 운영업,남성,70대 이상,90200
2021,4분기,차량용 주유소 운영업,여성,70대 이상,20500
2021,4분기,차량용 주유소 운영업,남성,70대 이상,104800
2021,4분기,차량용 주유소 운영업,여성,70대 이상,24700
2022,1분기,차량용 주유소 운영업,남성,70대 이상,87300
2022,1분기,차량용 주유소 운영업,여성,70대 이상,21600
2022,1분기,차량용 주유소 운영업,남성,70대 이상,101600
2022,1분기,차량용 주유소 운영업,여성,70대 이상,23300
2022,1분기,차량용 주유소 운영업,남성,70대 이상,98100
2022,1분기,차량용 주유소 운영업,여성,70대 이상,22300
2022,2분기,차량용 주유소 운영업,남성,70대 이상,87000
2022,2분기,차량용 주유소 운영업,여성,70대 이상,19900
2022,2분기,차량용 주유소 운영업,남성,70대 이상,85200
2022,2분기,차량용 주유소 운영업,여성,70대 이상,18400
2022,2분기,차량용 주유소 운영업,남성,70대 이상,79500
2022,2분기,차량용 주유소 운영업,여성,70대 이상,18200
2022,3분기,차량용 주유소 운영업,남성,70대 이상,82100
2022,3분기,차량용 주유소 운영업,여성,70대 이상,18500
2022,3분기,차량용 주유소 운영업,남성,70대 이상,79800
2022,3분기,차량용 주유소 운영업,여성,70대 이상,17600
2022,3분기,차량용 주유소 운영업,남성,70대 이상,75900
2022,3분기,차량용 주유소 운영업,여성,70대 이상,17000
2018,1분기,차량용 주유소 운영업,남성,60대,156500
2018,1분기,차량용 주유소 운영업,여성,60대,51500
2018,1분기,차량용 주유소 운영업,남성,60대,155100
2018,1분기,차량용 주유소 운영업,여성,60대,49400
2018,1분기,차량용 주유소 운영업,남성,60대,159300
2018,1분기,차량용 주유소 운영업,여성,60대,49400
2018,2분기,차량용 주유소 운영업,남성,60대,144300
2018,2분기,차량용 주유소 운영업,여성,60대,46600
2018,2분기,차량용 주유소 운영업,남성,60대,137100
2018,2분기,차량용 주유소 운영업,여성,60대,45600
2018,2분기,차량용 주유소 운영업,남성,60대,134900
2018,2분기,차량용 주유소 운영업,여성,60대,42500
2018,3분기,차량용 주유소 운영업,남성,60대,132700
2018,3분기,차량용 주유소 운영업,여성,60대,45600
2018,3분기,차량용 주유소 운영업,남성,60대,136700
2018,3분기,차량용 주유소 운영업,여성,60대,47300
2018,3분기,차량용 주유소 운영업,남성,60대,135100
2018,3분기,차량용 주유소 운영업,여성,60대,44500
2018,4분기,차량용 주유소 운영업,남성,60대,141200
2018,4분기,차량용 주유소 운영업,여성,60대,46500
2018,4분기,차량용 주유소 운영업,남성,60대,164000
2018,4분기,차량용 주유소 운영업,여성,60대,50700
2018,4분기,차량용 주유소 운영업,남성,60대,179400
2018,4분기,차량용 주유소 운영업,여성,60대,56000
2019,1분기,차량용 주유소 운영업,남성,60대,143500
2019,1분기,차량용 주유소 운영업,여성,60대,48300
2019,1분기,차량용 주유소 운영업,남성,60대,120100
2019,1분기,차량용 주유소 운영업,여성,60대,42100
2019,1분기,차량용 주유소 운영업,남성,60대,142800
2019,1분기,차량용 주유소 운영업,여성,60대,44300
2019,2분기,차량용 주유소 운영업,남성,60대,135400
2019,2분기,차량용 주유소 운영업,여성,60대,42500
2019,2분기,차량용 주유소 운영업,남성,60대,132900
2019,2분기,차량용 주유소 운영업,여성,60대,40600
2019,2분기,차량용 주유소 운영업,남성,60대,118100
2019,2분기,차량용 주유소 운영업,여성,60대,38000
2019,3분기,차량용 주유소 운영업,남성,60대,113500
2019,3분기,차량용 주유소 운영업,여성,60대,36500
2019,3분기,차량용 주유소 운영업,남성,60대,131600
2019,3분기,차량용 주유소 운영업,여성,60대,40500
2019,3분기,차량용 주유소 운영업,남성,60대,112800
2019,3분기,차량용 주유소 운영업,여성,60대,37600
2019,4분기,차량용 주유소 운영업,남성,60대,124800
2019,4분기,차량용 주유소 운영업,여성,60대,41100
2019,4분기,차량용 주유소 운영업,남성,60대,145500
2019,4분기,차량용 주유소 운영업,여성,60대,43100
2019,4분기,차량용 주유소 운영업,남성,60대,149200
2019,4분기,차량용 주유소 운영업,여성,60대,48900
2020,1분기,차량용 주유소 운영업,남성,60대,138200
2020,1분기,차량용 주유소 운영업,여성,60대,50600
2020,1분기,차량용 주유소 운영업,남성,60대,124600
2020,1분기,차량용 주유소 운영업,여성,60대,43500
2020,1분기,차량용 주유소 운영업,남성,60대,125100
2020,1분기,차량용 주유소 운영업,여성,60대,43000
2020,2분기,차량용 주유소 운영업,남성,60대,117900
2020,2분기,차량용 주유소 운영업,여성,60대,41300
2020,2분기,차량용 주유소 운영업,남성,60대,114000
2020,2분기,차량용 주유소 운영업,여성,60대,36600
2020,2분기,차량용 주유소 운영업,남성,60대,101200
2020,2분기,차량용 주유소 운영업,여성,60대,33700
2020,3분기,차량용 주유소 운영업,남성,60대,97700
2020,3분기,차량용 주유소 운영업,여성,60대,35100
2020,3분기,차량용 주유소 운영업,남성,60대,106200
2020,3분기,차량용 주유소 운영업,여성,60대,38200
2020,3분기,차량용 주유소 운영업,남성,60대,99600
2020,3분기,차량용 주유소 운영업,여성,60대,34600
2020,4분기,차량용 주유소 운영업,남성,60대,103500
2020,4분기,차량용 주유소 운영업,여성,60대,37800
2020,4분기,차량용 주유소 운영업,남성,60대,106600
2020,4분기,차량용 주유소 운영업,여성,60대,37300
2020,4분기,차량용 주유소 운영업,남성,60대,124800
2020,4분기,차량용 주유소 운영업,여성,60대,43200
2021,1분기,차량용 주유소 운영업,남성,60대,123000
2021,1분기,차량용 주유소 운영업,여성,60대,45200
2021,1분기,차량용 주유소 운영업,남성,60대,120100
2021,1분기,차량용 주유소 운영업,여성,60대,43100
2021,1분기,차량용 주유소 운영업,남성,60대,138400
2021,1분기,차량용 주유소 운영업,여성,60대,50100
2021,2분기,차량용 주유소 운영업,남성,60대,142100
2021,2분기,차량용 주유소 운영업,여성,60대,50900
2021,2분기,차량용 주유소 운영업,남성,60대,123100
2021,2분기,차량용 주유소 운영업,여성,60대,44300
2021,2분기,차량용 주유소 운영업,남성,60대,117100
2021,2분기,차량용 주유소 운영업,여성,60대,41900
2021,3분기,차량용 주유소 운영업,남성,60대,128300
2021,3분기,차량용 주유소 운영업,여성,60대,44200
2021,3분기,차량용 주유소 운영업,남성,60대,120100
2021,3분기,차량용 주유소 운영업,여성,60대,42500
2021,3분기,차량용 주유소 운영업,남성,60대,120500
2021,3분기,차량용 주유소 운영업,여성,60대,42100
2021,4분기,차량용 주유소 운영업,남성,60대,146900
2021,4분기,차량용 주유소 운영업,여성,60대,51900
2021,4분기,차량용 주유소 운영업,남성,60대,164700
2021,4분기,차량용 주유소 운영업,여성,60대,53900
2021,4분기,차량용 주유소 운영업,남성,60대,171400
2021,4분기,차량용 주유소 운영업,여성,60대,56700
2022,1분기,차량용 주유소 운영업,남성,60대,170000
2022,1분기,차량용 주유소 운영업,여성,60대,60700
2022,1분기,차량용 주유소 운영업,남성,60대,165700
2022,1분기,차량용 주유소 운영업,여성,60대,56700
2022,1분기,차량용 주유소 운영업,남성,60대,186000
2022,1분기,차량용 주유소 운영업,여성,60대,59700
2022,2분기,차량용 주유소 운영업,남성,60대,184100
2022,2분기,차량용 주유소 운영업,여성,60대,62200
2022,2분기,차량용 주유소 운영업,남성,60대,187800
2022,2분기,차량용 주유소 운영업,여성,60대,62400
2022,2분기,차량용 주유소 운영업,남성,60대,182600
2022,2분기,차량용 주유소 운영업,여성,60대,63000
2022,3분기,차량용 주유소 운영업,남성,60대,191800
2022,3분기,차량용 주유소 운영업,여성,60대,61700
2022,3분기,차량용 주유소 운영업,남성,60대,182000
2022,3분기,차량용 주유소 운영업,여성,60대,57300
2022,3분기,차량용 주유소 운영업,남성,60대,167700
2022,3분기,차량용 주유소 운영업,여성,60대,50800
2018,1분기,차량용 주유소 운영업,남성,50대,242100
2018,1분기,차량용 주유소 운영업,여성,50대,107800
2018,1분기,차량용 주유소 운영업,남성,50대,221800
2018,1분기,차량용 주유소 운영업,여성,50대,102400
2018,1분기,차량용 주유소 운영업,남성,50대,229200
2018,1분기,차량용 주유소 운영업,여성,50대,108100
2018,2분기,차량용 주유소 운영업,남성,50대,223300
2018,2분기,차량용 주유소 운영업,여성,50대,102600
2018,2분기,차량용 주유소 운영업,남성,50대,226400
2018,2분기,차량용 주유소 운영업,여성,50대,101900
2018,2분기,차량용 주유소 운영업,남성,50대,217700
2018,2분기,차량용 주유소 운영업,여성,50대,97800
2018,3분기,차량용 주유소 운영업,남성,50대,227200
2018,3분기,차량용 주유소 운영업,여성,50대,103200
2018,3분기,차량용 주유소 운영업,남성,50대,236000
2018,3분기,차량용 주유소 운영업,여성,50대,106300
2018,3분기,차량용 주유소 운영업,남성,50대,222500
2018,3분기,차량용 주유소 운영업,여성,50대,99200
2018,4분기,차량용 주유소 운영업,남성,50대,232700
2018,4분기,차량용 주유소 운영업,여성,50대,106400
2018,4분기,차량용 주유소 운영업,남성,50대,239300
2018,4분기,차량용 주유소 운영업,여성,50대,103000
2018,4분기,차량용 주유소 운영업,남성,50대,249300
2018,4분기,차량용 주유소 운영업,여성,50대,106500
2019,1분기,차량용 주유소 운영업,남성,50대,218900
2019,1분기,차량용 주유소 운영업,여성,50대,102100
2019,1분기,차량용 주유소 운영업,남성,50대,188400
2019,1분기,차량용 주유소 운영업,여성,50대,85800
2019,1분기,차량용 주유소 운영업,남성,50대,211300
2019,1분기,차량용 주유소 운영업,여성,50대,95400
2019,2분기,차량용 주유소 운영업,남성,50대,205500
2019,2분기,차량용 주유소 운영업,여성,50대,92100
2019,2분기,차량용 주유소 운영업,남성,50대,210700
2019,2분기,차량용 주유소 운영업,여성,50대,96000
2019,2분기,차량용 주유소 운영업,남성,50대,204700
2019,2분기,차량용 주유소 운영업,여성,50대,89700
2019,3분기,차량용 주유소 운영업,남성,50대,200800
2019,3분기,차량용 주유소 운영업,여성,50대,86600
2019,3분기,차량용 주유소 운영업,남성,50대,220800
2019,3분기,차량용 주유소 운영업,여성,50대,97600
2019,3분기,차량용 주유소 운영업,남성,50대,195400
2019,3분기,차량용 주유소 운영업,여성,50대,89400
2019,4분기,차량용 주유소 운영업,남성,50대,210800
2019,4분기,차량용 주유소 운영업,여성,50대,92400
2019,4분기,차량용 주유소 운영업,남성,50대,220300
2019,4분기,차량용 주유소 운영업,여성,50대,94100
2019,4분기,차량용 주유소 운영업,남성,50대,236000
2019,4분기,차량용 주유소 운영업,여성,50대,97000
2020,1분기,차량용 주유소 운영업,남성,50대,221600
2020,1분기,차량용 주유소 운영업,여성,50대,103300
2020,1분기,차량용 주유소 운영업,남성,50대,197100
2020,1분기,차량용 주유소 운영업,여성,50대,88500
2020,1분기,차량용 주유소 운영업,남성,50대,188800
2020,1분기,차량용 주유소 운영업,여성,50대,81200
2020,2분기,차량용 주유소 운영업,남성,50대,169900
2020,2분기,차량용 주유소 운영업,여성,50대,74100
2020,2분기,차량용 주유소 운영업,남성,50대,172100
2020,2분기,차량용 주유소 운영업,여성,50대,67900
2020,2분기,차량용 주유소 운영업,남성,50대,162500
2020,2분기,차량용 주유소 운영업,여성,50대,69700
2020,3분기,차량용 주유소 운영업,남성,50대,166400
2020,3분기,차량용 주유소 운영업,여성,50대,73900
2020,3분기,차량용 주유소 운영업,남성,50대,186600
2020,3분기,차량용 주유소 운영업,여성,50대,81600
2020,3분기,차량용 주유소 운영업,남성,50대,169000
2020,3분기,차량용 주유소 운영업,여성,50대,69700
2020,4분기,차량용 주유소 운영업,남성,50대,164800
2020,4분기,차량용 주유소 운영업,여성,50대,75000
2020,4분기,차량용 주유소 운영업,남성,50대,165800
2020,4분기,차량용 주유소 운영업,여성,50대,76900
2020,4분기,차량용 주유소 운영업,남성,50대,185200
2020,4분기,차량용 주유소 운영업,여성,50대,73600
2021,1분기,차량용 주유소 운영업,남성,50대,177700
2021,1분기,차량용 주유소 운영업,여성,50대,75400
2021,1분기,차량용 주유소 운영업,남성,50대,178400
2021,1분기,차량용 주유소 운영업,여성,50대,77400
2021,1분기,차량용 주유소 운영업,남성,50대,198400
2021,1분기,차량용 주유소 운영업,여성,50대,90900
2021,2분기,차량용 주유소 운영업,남성,50대,200600
2021,2분기,차량용 주유소 운영업,여성,50대,91900
2021,2분기,차량용 주유소 운영업,남성,50대,188400
2021,2분기,차량용 주유소 운영업,여성,50대,84400
2021,2분기,차량용 주유소 운영업,남성,50대,189000
2021,2분기,차량용 주유소 운영업,여성,50대,84000
2021,3분기,차량용 주유소 운영업,남성,50대,202000
2021,3분기,차량용 주유소 운영업,여성,50대,87500
2021,3분기,차량용 주유소 운영업,남성,50대,195100
2021,3분기,차량용 주유소 운영업,여성,50대,82500
2021,3분기,차량용 주유소 운영업,남성,50대,184000
2021,3분기,차량용 주유소 운영업,여성,50대,74100
2021,4분기,차량용 주유소 운영업,남성,50대,217200
2021,4분기,차량용 주유소 운영업,여성,50대,92100
2021,4분기,차량용 주유소 운영업,남성,50대,230600
2021,4분기,차량용 주유소 운영업,여성,50대,95600
2021,4분기,차량용 주유소 운영업,남성,50대,234700
2021,4분기,차량용 주유소 운영업,여성,50대,95200
2022,1분기,차량용 주유소 운영업,남성,50대,230100
2022,1분기,차량용 주유소 운영업,여성,50대,99200
2022,1분기,차량용 주유소 운영업,남성,50대,216000
2022,1분기,차량용 주유소 운영업,여성,50대,89000
2022,1분기,차량용 주유소 운영업,남성,50대,244900
2022,1분기,차량용 주유소 운영업,여성,50대,99800
2022,2분기,차량용 주유소 운영업,남성,50대,249300
2022,2분기,차량용 주유소 운영업,여성,50대,109900
2022,2분기,차량용 주유소 운영업,남성,50대,260200
2022,2분기,차량용 주유소 운영업,여성,50대,114200
2022,2분기,차량용 주유소 운영업,남성,50대,264200
2022,2분기,차량용 주유소 운영업,여성,50대,115100
2022,3분기,차량용 주유소 운영업,남성,50대,285300
2022,3분기,차량용 주유소 운영업,여성,50대,116900
2022,3분기,차량용 주유소 운영업,남성,50대,261400
2022,3분기,차량용 주유소 운영업,여성,50대,108100
2022,3분기,차량용 주유소 운영업,남성,50대,224000
2022,3분기,차량용 주유소 운영업,여성,50대,91500
2018,1분기,차량용 주유소 운영업,남성,40대,213800
2018,1분기,차량용 주유소 운영업,여성,40대,101000
2018,1분기,차량용 주유소 운영업,남성,40대,193700
2018,1분기,차량용 주유소 운영업,여성,40대,83400
2018,1분기,차량용 주유소 운영업,남성,40대,203400
2018,1분기,차량용 주유소 운영업,여성,40대,95100
2018,2분기,차량용 주유소 운영업,남성,40대,196000
2018,2분기,차량용 주유소 운영업,여성,40대,90900
2018,2분기,차량용 주유소 운영업,남성,40대,203000
2018,2분기,차량용 주유소 운영업,여성,40대,94600
2018,2분기,차량용 주유소 운영업,남성,40대,202100
2018,2분기,차량용 주유소 운영업,여성,40대,98000
2018,3분기,차량용 주유소 운영업,남성,40대,215800
2018,3분기,차량용 주유소 운영업,여성,40대,103300
2018,3분기,차량용 주유소 운영업,남성,40대,232200
2018,3분기,차량용 주유소 운영업,여성,40대,109200
2018,3분기,차량용 주유소 운영업,남성,40대,206500
2018,3분기,차량용 주유소 운영업,여성,40대,97800
2018,4분기,차량용 주유소 운영업,남성,40대,214600
2018,4분기,차량용 주유소 운영업,여성,40대,101500
2018,4분기,차량용 주유소 운영업,남성,40대,207300
2018,4분기,차량용 주유소 운영업,여성,40대,96600
2018,4분기,차량용 주유소 운영업,남성,40대,211400
2018,4분기,차량용 주유소 운영업,여성,40대,96400
2019,1분기,차량용 주유소 운영업,남성,40대,197000
2019,1분기,차량용 주유소 운영업,여성,40대,91800
2019,1분기,차량용 주유소 운영업,남성,40대,169500
2019,1분기,차량용 주유소 운영업,여성,40대,77600
2019,1분기,차량용 주유소 운영업,남성,40대,187200
2019,1분기,차량용 주유소 운영업,여성,40대,85800
2019,2분기,차량용 주유소 운영업,남성,40대,186100
2019,2분기,차량용 주유소 운영업,여성,40대,86400
2019,2분기,차량용 주유소 운영업,남성,40대,195000
2019,2분기,차량용 주유소 운영업,여성,40대,90800
2019,2분기,차량용 주유소 운영업,남성,40대,194100
2019,2분기,차량용 주유소 운영업,여성,40대,91700
2019,3분기,차량용 주유소 운영업,남성,40대,194300
2019,3분기,차량용 주유소 운영업,여성,40대,92400
2019,3분기,차량용 주유소 운영업,남성,40대,220400
2019,3분기,차량용 주유소 운영업,여성,40대,103000
2019,3분기,차량용 주유소 운영업,남성,40대,179800
2019,3분기,차량용 주유소 운영업,여성,40대,87700
2019,4분기,차량용 주유소 운영업,남성,40대,195600
2019,4분기,차량용 주유소 운영업,여성,40대,93700
2019,4분기,차량용 주유소 운영업,남성,40대,196600
2019,4분기,차량용 주유소 운영업,여성,40대,94000
2019,4분기,차량용 주유소 운영업,남성,40대,203500
2019,4분기,차량용 주유소 운영업,여성,40대,97100
2020,1분기,차량용 주유소 운영업,남성,40대,191300
2020,1분기,차량용 주유소 운영업,여성,40대,97100
2020,1분기,차량용 주유소 운영업,남성,40대,162400
2020,1분기,차량용 주유소 운영업,여성,40대,76000
2020,1분기,차량용 주유소 운영업,남성,40대,154400
2020,1분기,차량용 주유소 운영업,여성,40대,75400
2020,2분기,차량용 주유소 운영업,남성,40대,141800
2020,2분기,차량용 주유소 운영업,여성,40대,72100
2020,2분기,차량용 주유소 운영업,남성,40대,143800
2020,2분기,차량용 주유소 운영업,여성,40대,65700
2020,2분기,차량용 주유소 운영업,남성,40대,144100
2020,2분기,차량용 주유소 운영업,여성,40대,67000
2020,3분기,차량용 주유소 운영업,남성,40대,152400
2020,3분기,차량용 주유소 운영업,여성,40대,71300
2020,3분기,차량용 주유소 운영업,남성,40대,174100
2020,3분기,차량용 주유소 운영업,여성,40대,83900
2020,3분기,차량용 주유소 운영업,남성,40대,147100
2020,3분기,차량용 주유소 운영업,여성,40대,69700
2020,4분기,차량용 주유소 운영업,남성,40대,150200
2020,4분기,차량용 주유소 운영업,여성,40대,74100
2020,4분기,차량용 주유소 운영업,남성,40대,142300
2020,4분기,차량용 주유소 운영업,여성,40대,71800
2020,4분기,차량용 주유소 운영업,남성,40대,149300
2020,4분기,차량용 주유소 운영업,여성,40대,69600
2021,1분기,차량용 주유소 운영업,남성,40대,139900
2021,1분기,차량용 주유소 운영업,여성,40대,64600
2021,1분기,차량용 주유소 운영업,남성,40대,142700
2021,1분기,차량용 주유소 운영업,여성,40대,68600
2021,1분기,차량용 주유소 운영업,남성,40대,164300
2021,1분기,차량용 주유소 운영업,여성,40대,76400
2021,2분기,차량용 주유소 운영업,남성,40대,168400
2021,2분기,차량용 주유소 운영업,여성,40대,80500
2021,2분기,차량용 주유소 운영업,남성,40대,167200
2021,2분기,차량용 주유소 운영업,여성,40대,77400
2021,2분기,차량용 주유소 운영업,남성,40대,166600
2021,2분기,차량용 주유소 운영업,여성,40대,76200
2021,3분기,차량용 주유소 운영업,남성,40대,187000
2021,3분기,차량용 주유소 운영업,여성,40대,84500
2021,3분기,차량용 주유소 운영업,남성,40대,185100
2021,3분기,차량용 주유소 운영업,여성,40대,79500
2021,3분기,차량용 주유소 운영업,남성,40대,165100
2021,3분기,차량용 주유소 운영업,여성,40대,68100
2021,4분기,차량용 주유소 운영업,남성,40대,182600
2021,4분기,차량용 주유소 운영업,여성,40대,82800
2021,4분기,차량용 주유소 운영업,남성,40대,185600
2021,4분기,차량용 주유소 운영업,여성,40대,83200
2021,4분기,차량용 주유소 운영업,남성,40대,176500
2021,4분기,차량용 주유소 운영업,여성,40대,79300
2022,1분기,차량용 주유소 운영업,남성,40대,174500
2022,1분기,차량용 주유소 운영업,여성,40대,80300
2022,1분기,차량용 주유소 운영업,남성,40대,164400
2022,1분기,차량용 주유소 운영업,여성,40대,70900
2022,1분기,차량용 주유소 운영업,남성,40대,177100
2022,1분기,차량용 주유소 운영업,여성,40대,76700
2022,2분기,차량용 주유소 운영업,남성,40대,195800
2022,2분기,차량용 주유소 운영업,여성,40대,86500
2022,2분기,차량용 주유소 운영업,남성,40대,210800
2022,2분기,차량용 주유소 운영업,여성,40대,97900
2022,2분기,차량용 주유소 운영업,남성,40대,218300
2022,2분기,차량용 주유소 운영업,여성,40대,106500
2022,3분기,차량용 주유소 운영업,남성,40대,241200
2022,3분기,차량용 주유소 운영업,여성,40대,108100
2022,3분기,차량용 주유소 운영업,남성,40대,225100
2022,3분기,차량용 주유소 운영업,여성,40대,100500
2022,3분기,차량용 주유소 운영업,남성,40대,175700
2022,3분기,차량용 주유소 운영업,여성,40대,81400
2018,1분기,차량용 주유소 운영업,남성,30대,108700
2018,1분기,차량용 주유소 운영업,여성,30대,61000
2018,1분기,차량용 주유소 운영업,남성,30대,95900
2018,1분기,차량용 주유소 운영업,여성,30대,52300
2018,1분기,차량용 주유소 운영업,남성,30대,111600
2018,1분기,차량용 주유소 운영업,여성,30대,66500
2018,2분기,차량용 주유소 운영업,남성,30대,108600
2018,2분기,차량용 주유소 운영업,여성,30대,64200
2018,2분기,차량용 주유소 운영업,남성,30대,113400
2018,2분기,차량용 주유소 운영업,여성,30대,66200
2018,2분기,차량용 주유소 운영업,남성,30대,115100
2018,2분기,차량용 주유소 운영업,여성,30대,69100
2018,3분기,차량용 주유소 운영업,남성,30대,121700
2018,3분기,차량용 주유소 운영업,여성,30대,71800
2018,3분기,차량용 주유소 운영업,남성,30대,130300
2018,3분기,차량용 주유소 운영업,여성,30대,76200
2018,3분기,차량용 주유소 운영업,남성,30대,118400
2018,3분기,차량용 주유소 운영업,여성,30대,68800
2018,4분기,차량용 주유소 운영업,남성,30대,117100
2018,4분기,차량용 주유소 운영업,여성,30대,68900
2018,4분기,차량용 주유소 운영업,남성,30대,105800
2018,4분기,차량용 주유소 운영업,여성,30대,61600
2018,4분기,차량용 주유소 운영업,남성,30대,105500
2018,4분기,차량용 주유소 운영업,여성,30대,59400
2019,1분기,차량용 주유소 운영업,남성,30대,99300
2019,1분기,차량용 주유소 운영업,여성,30대,58800
2019,1분기,차량용 주유소 운영업,남성,30대,87200
2019,1분기,차량용 주유소 운영업,여성,30대,51300
2019,1분기,차량용 주유소 운영업,남성,30대,99800
2019,1분기,차량용 주유소 운영업,여성,30대,57600
2019,2분기,차량용 주유소 운영업,남성,30대,103800
2019,2분기,차량용 주유소 운영업,여성,30대,59000
2019,2분기,차량용 주유소 운영업,남성,30대,114200
2019,2분기,차량용 주유소 운영업,여성,30대,64100
2019,2분기,차량용 주유소 운영업,남성,30대,113300
2019,2분기,차량용 주유소 운영업,여성,30대,62600
2019,3분기,차량용 주유소 운영업,남성,30대,116100
2019,3분기,차량용 주유소 운영업,여성,30대,64500
2019,3분기,차량용 주유소 운영업,남성,30대,128300
2019,3분기,차량용 주유소 운영업,여성,30대,73600
2019,3분기,차량용 주유소 운영업,남성,30대,109900
2019,3분기,차량용 주유소 운영업,여성,30대,62400
2019,4분기,차량용 주유소 운영업,남성,30대,117800
2019,4분기,차량용 주유소 운영업,여성,30대,66500
2019,4분기,차량용 주유소 운영업,남성,30대,108200
2019,4분기,차량용 주유소 운영업,여성,30대,62000
2019,4분기,차량용 주유소 운영업,남성,30대,115000
2019,4분기,차량용 주유소 운영업,여성,30대,64300
2020,1분기,차량용 주유소 운영업,남성,30대,106000
2020,1분기,차량용 주유소 운영업,여성,30대,60400
2020,1분기,차량용 주유소 운영업,남성,30대,87400
2020,1분기,차량용 주유소 운영업,여성,30대,46200
2020,1분기,차량용 주유소 운영업,남성,30대,87000
2020,1분기,차량용 주유소 운영업,여성,30대,44100
2020,2분기,차량용 주유소 운영업,남성,30대,79100
2020,2분기,차량용 주유소 운영업,여성,30대,50500
2020,2분기,차량용 주유소 운영업,남성,30대,87900
2020,2분기,차량용 주유소 운영업,여성,30대,46400
2020,2분기,차량용 주유소 운영업,남성,30대,90500
2020,2분기,차량용 주유소 운영업,여성,30대,49900
2020,3분기,차량용 주유소 운영업,남성,30대,96400
2020,3분기,차량용 주유소 운영업,여성,30대,53300
2020,3분기,차량용 주유소 운영업,남성,30대,108300
2020,3분기,차량용 주유소 운영업,여성,30대,59000
2020,3분기,차량용 주유소 운영업,남성,30대,92700
2020,3분기,차량용 주유소 운영업,여성,30대,49600
2020,4분기,차량용 주유소 운영업,남성,30대,97100
2020,4분기,차량용 주유소 운영업,여성,30대,54600
2020,4분기,차량용 주유소 운영업,남성,30대,91600
2020,4분기,차량용 주유소 운영업,여성,30대,52200
2020,4분기,차량용 주유소 운영업,남성,30대,84500
2020,4분기,차량용 주유소 운영업,여성,30대,45100
2021,1분기,차량용 주유소 운영업,남성,30대,75700
